ID,Title,Content,Content_Tagline,Content_Description,Content_Menu_or_URL,Content_Images,Content_Video,ClosedorQuestionable,Listing_Type,Meat_Dairy_Parve,Continent,Country,State/Provience,City,street_address,zip_code,_listing_location,geolocation_lat,geolocation_long,_listing_kosher,_listing_pricing_range,listing_thumbnail,_listing_kosher_url,_listing_phone,_listing_website,_listing_email,_listing_social__facebook,_listing_social__instagram,_listing_working_hours,_listing_monday_hours_radio,_listing_monday_hours_open,_listing_monday_hours_close,_listing_tuesday_hours_radio,_listing_tuesday_hours_open,_listing_tuesday_hours_close,_listing_wednesday_hours_radio,_listing_wednesday_hours_open,_listing_wednesday_hours_close,_listing_thursday_hours_radio,_listing_thursday_hours_open,_listing_thursday_hours_close,_listing_friday_hours_radio,_listing_friday_hours_open,_listing_friday_hours_close,_listing_saturday_hours_radio,_listing_saturday_hours_open,_listing_saturday_hours_close,_listing_sunday_hours_radio,_listing_sunday_hours_open,DateCreated,_listing_confirmed,Status,Chabad Status,KWB_Highlight,More Information:
9168,Chabad of Central Florida,"<h3>Friendly Chabad in Tampa Florida.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Conveniently located, 3-minute walk to the Hyde Park Hotel, amazing synagogue, perfect for Shabbos in Tampa.</li>
 	<li>Shabbat/Yom Tov Guest Rooms: There are rooms upstairs of the Shul available under <a href=""http://www.chabadofcentralflorida.com/page.asp?pageID=89FAD7CE-A95D-4060-8C47-9E41A7822686"" target=""_blank"" rel=""noopener noreferrer"">reservation</a> for Shabbat and holidays.</li>
 	<li>Hotels nearby Chabad:
<ul>
 	<li>1. Hyde Park Hotel - (813) 254 2000 2105 W Bristol Avenue, Tampa, Florida This hotel is just one block away from Bais David!</li>
 	<li>2. Epicurean Hotel - (813) 999 8700 -1207 S Howard Ave (5-star hotel).</li>
 	<li>3. University Inn - (813) 253 0851 x0 830 W Kennedy Blvd.</li>
</ul>
</li>
 	<li>Chabad provides strictly kosher meals directly to your accommodation. They also provide packed lunches for day trips and picnics. All meals are prepared under the supervision of the Orthodox Kashrut Committee of Tampa.  If you have any queries then please don't hesitate to email to <a href=""mailto:INFO@CHABADOFCENTRALFLORIDA.COM"" target=""_blank"" rel=""noopener noreferrer"">info@chabadofcentralflorida.com</a>.</li>
 	<li>The weekly Kiddush luncheon is sponsored by families in the community in a rotating fashion and because of their generosity, everyone that attends Chabad enjoys a delicious lunch. They would like to open the opportunity for sponsorship to you.</li>
 	<li>MIKVAH ISRAEL OF TAMPA BAY Nightly By Appointment $18 YI Neshei* Member  $36 Non-Member.
<p style=""text-align: left;"" align=""center""><span style=""font-size: small;"">* </span><a href=""http://chabadofcentralflorida.com/page.asp?pageID={3CB4C772-0354-459C-97F2-BF1D5949F1A7}"" target=""_blank"" rel=""noopener noreferrer""><span style=""color: #0000ff; font-size: small;""><u>Click here</u></span></a><span style=""font-size: small;""> to find out more about YI Neshei Membership ($100 for the year) </span><span style=""font-size: small;"">Shabbos and Yom Tov appointments are available.</span></p>
</li>
</ul>",,,,,,checked,"Chabad ,Food",,North America,USA,Florida,,,,"2001 W Swann Ave, Tampa, FL 33606, EE. UU.",27.9375294,-82.4801971,,moderate,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,+1 813-966-8770,http://www.chabadofcentralflorida.com,,https://www.facebook.com/Chabad-of-Central-Florida-165365350179928/,,sunday,appointment,,,appointment,,,appointment,,,appointment,,,appointment,,,appointment,,,appointment,,21/6/2018,16/8/2021,,,,
25367,J Grill,"<h3>Kosher Mediterranean Restaurant</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>Bringing far flavors to Central Florida.</li>
 	<li>J Grill serves the finest authentic Kosher Middle Eastern and Israeli cuisines.</li>
 	<li>J Grill can also cater and host your events and celebrations.</li>
 	<li>We are Glatt Kosher certified under the supervision of Rabbi Pinchas Ezagui of Chabad of Greater Daytona and RCF.</li>
</ul>",,,,https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/242357679_401919294613081_6439937034596599482_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=a26aad&_nc_ohc=Z0TrCXw3OPcAX9azJzZ&_nc_ht=scontent-lga3-2.xx&oh=8b12e6b759dca5461c434b29646e0afc&oe=61AED68B   https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/120246214_200493174755695_1575732383451812432_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=a26aad&_nc_ohc=9S2qaNA0GBUAX8J9D9U&_nc_ht=scontent-lga3-2.xx&oh=30c79fdc5ef01e4aba6342e46ac45c90&oe=61CF8B92   https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/117196936_189865119151834_7344723100394526918_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=9267fe&_nc_ohc=ijJ00lJK9P4AX_bIxrG&_nc_ht=scontent-lga3-2.xx&oh=2250e0e24b9e684d217019b4d7d988fc&oe=61CFD8F4,,,Restaurant,Meat,North America,USA,Florida,,,,"1185 W Granada Blvd #5, Ormond Beach, FL 32174",29.2687748,-81.1011183,Rabbi Pinchas Ezagui,none,,https://www.jgrillfl.com/contact,(386) 492-2970,http://www.jgrillfl.com/,info@jgrillfl.com,https://www.facebook.com/Jgrillfl/,,monday,custom,12:00,21:00,custom,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""21:00"";}",closed,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""14:00"";}",closed,,,custom,"a:1:{i:0;s:5:""12:00"";}",7/6/2021,27/7/2021,,,,
8845,"Ramada by Wyndham Naples, 3-star","<h3>3-star hotel within walking distance to Chabad.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>3-star hotel.</li>
 	<li>At an 11-minutes walk from <a href=""https://kosherwithoutborders.com/listings/chabad-naples/"" target=""_blank"" rel=""noopener noreferrer"">Chabad of Naples</a>.</li>
 	<li>This Chabad teams up with Aroma Market Catering to bring Kosher food to you! Their wide assortment of freshly-made salads, groceries, baked goods, and cooked meals are all prepared by their chefs in-house.</li>
 	<li>They bake their own bread, cakes, and pastries on-site in their newly expanded bakery.</li>
 	<li>Delivery is available so that it is convenient and affordable for you. For more information on how it works, <a href=""http://www.chabadnaples.com/templates/articlecco_cdo/aid/1607951/jewish/Kosher-Food.htm"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>
 	<li>The hotel offers:
<ul>
 	<li>137 smoke-free guestrooms.</li>
 	<li>Near the beach.</li>
 	<li>Outdoor pool.</li>
 	<li>Fitness centre.</li>
 	<li>Business centre.</li>
 	<li>24-hour front desk.</li>
 	<li>Coffee/tea in a common area.</li>
 	<li>Air conditioning.</li>
 	<li>Daily housekeeping.</li>
 	<li>Garden.</li>
 	<li>Computer station.</li>
 	<li>Front desk safe.</li>
</ul>
<ul class=""details"">
 	<li>Free wifi and free parking.</li>
</ul>
</li>
 	<li>For reservations click <a href=""https://www.hotels.com/ho107383/?pa=2&amp;tab=description&amp;ZSX=0&amp;SYE=3&amp;q-room-0-children=0&amp;q-room-0-adults=2"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>",,,,https://www.google.com/travel/hotels/entity/CgoI7bDRhvyg5b46EAE/lightbox/CAESTWh0dHBzOi8vaW1hZ2VzLnRydmwtbWVkaWEuY29tL2hvdGVscy8xMDAwMDAwLzMwMDAwLzI1MjAwLzI1MTExLzVkNDcxNGY5X3ouanBn?g2lb=4371334%2C4644488%2C4679302%2C4419364%2C4667458%2C4270442%2C4597339%2C4317915%2C4640247%2C4596364%2C4306835%2C4401769%2C2503771%2C2502548%2C2503781%2C4641139%2C4605861%2C4258168%2C4624411%2C4270859%2C4291517%2C4284970&hl=en-US&gl=us&ssta=1&grf=EnMKNAgMEjASLrIBKxIpCicKJTB4ODhkYWUxOTRkZWQ3ZjBhZjoweDNhN2Q5NTA3YzBkNDU4NmQKLAgOEigSJnIkKiIKBwjlDxAMGAwSBwjlDxAMGA0gADAeQMoCSgcI5Q8QDBgDCg0IEhIJEgeSAQQIAhAD&rp=EO2w0Yb8oOW-OhDtsNGG_KDlvjo4AkAASAHAAQI&ictx=1&sa=X&ved=0CAAQ5JsGahcKEwi4_qqH9sf0AhUAAAAAHQAAAAAQAg&utm_campaign=sharing&utm_medium=link&utm_source=htls    https://www.google.com/travel/hotels/entity/CgoI7bDRhvyg5b46EAE/lightbox/CAESTWh0dHBzOi8vaW1hZ2VzLnRydmwtbWVkaWEuY29tL2hvdGVscy8xMDAwMDAwLzMwMDAwLzI1MjAwLzI1MTExLzVkNDcxNGY5X3ouanBn?g2lb=4371334%2C4644488%2C4679302%2C4419364%2C4667458%2C4270442%2C4597339%2C4317915%2C4640247%2C4596364%2C4306835%2C4401769%2C2503771%2C2502548%2C2503781%2C4641139%2C4605861%2C4258168%2C4624411%2C4270859%2C4291517%2C4284970&hl=en-US&gl=us&ssta=1&grf=EnMKNAgMEjASLrIBKxIpCicKJTB4ODhkYWUxOTRkZWQ3ZjBhZjoweDNhN2Q5NTA3YzBkNDU4NmQKLAgOEigSJnIkKiIKBwjlDxAMGAwSBwjlDxAMGA0gADAeQMoCSgcI5Q8QDBgDCg0IEhIJEgeSAQQIAhAD&rp=EO2w0Yb8oOW-OhDtsNGG_KDlvjo4AkAASAHAAQI&ictx=1&sa=X&ved=0CAAQ5JsGahcKEwjQwq-Z9sf0AhUAAAAAHQAAAAAQAw&utm_campaign=sharing&utm_medium=link&utm_source=htls     ,,,Hotels/AirBnb,,North America,USA,Florida,,,,"1100 Tamiami Trail North, Naples, FL, 34102",26.1611045,-81.7972903,,expensive,,,(239) 263-3434,https://www.hotels.com/ho107383/?pa=2&tab=description&ZSX=0&SYE=3&q-room-0-children=0&q-room-0-adults=2,info@naplesramada.com,https://www.facebook.com/NaplesRamada/,,monday,open,,,open,,,open,,,open,,,open,,,open,,,open,,28/6/2018,11/8/2021,,,,
20055,China Bistro,"<h3>Sushi restaurant.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Chinese food, sushi, salads, wraps, chicken, meats and grill, noodles, meins and rice.</li>
 	<li>Check the <a href=""http://www.chinabistrogk.com/catering-menu.html"">catering menu</a></li>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,http://www.chinabistrogk.com/uploads/3/4/1/1/34110272/img-2253.jpg   http://www.chinabistrogk.com/uploads/3/4/1/1/34110272/img-2473.jpg   http://www.chinabistrogk.com/uploads/3/4/1/1/34110272/lo-mein.jpg,,,Restaurant,,North America,USA,Florida,,,,"5650 Stirling Rd, Hollywood, FL 33021, USA",26.0459681,-80.2018465,ORB,moderate,,https://orbonline.org/category/restaurants/,(954) 505-4729,http://www.chinabistrogk.com/index.html,chinabistrogk@gmail.com,https://www.facebook.com/chinabistrogk/?rf=234788074061854,https://www.instagram.com/chinabistro26/?hl=en,monday,custom,"a:1:{i:0;s:5:""11:30"";}","a:1:{i:0;s:5:""21:45"";}",custom,"a:1:{i:0;s:5:""11:30"";}","a:1:{i:0;s:5:""21:45"";}",custom,"a:1:{i:0;s:5:""12:30"";}","a:1:{i:0;s:5:""21:45"";}",custom,"a:1:{i:0;s:5:""11:30"";}","a:1:{i:0;s:5:""21:45"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""14:45"";}",closed,,,custom,"a:1:{i:0;s:5:""11:30"";}",5/11/2019,4/8/2021,,,,
19365,Holy Smokes BBQ and Grill,"<h3 class=""x-el x-el-h1 c1-1w c1-2 c1-25 c1-26 c1-2f c1-3q c1-3r c1-22 c1-2h c1-2i c1-18 c1-1a c1-1y c1-3s c1-3t x-d-ux x-d-aid x-d-route"" data-ux=""HeroHeading"" data-aid=""HEADER_TAGLINE_RENDERED"" data-route=""tagline"">Food Truck Florida.</h3>
<a href=""https://www.facebook.com/Holysmokesbbqandgrill/"">It´s a Food Truck, so check for updates for schedule and locations! </a>

<strong>KWB's Highlights:</strong>
<ul>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
 	<li>You can check the food truck schedule <a href=""https://holysmokesbbqandgrill.com/"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>",,,,,,,Catering ,Meat,North America,USA,Florida,,,,"401 Biscayne Blvd, Miami, FL 33132, USA",25.7789310,-80.1881751,ORB,moderate,,https://orbonline.org/find-kosher/,(786) 310-1285,http://www.holysmokesbbqandgrill.com/,info@holysmokesbbqandgrill.com,https://www.facebook.com/Holysmokesbbqandgrill/,https://www.instagram.com/holysmokesbbqandgrill/,sunday,open,,,open,,,open,,,open,,,open,,,open,,,open,,3/9/2019,4/8/2021,,,,
18565,Chefness Bakery,"<h3>Fresh baked goods for all your events.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Custom Cakes, Cookies, Mini Pastries, Breads, Danish</li>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,https://chefnessbakery.com/catalog/chocolate-mousse-shot-cup/    https://chefnessbakery.com/catalog/turtle-custom-kosher-cake-chefness/    https://chefnessbakery.com/catalog/asorted-mini-pastries-chefness-kosher-bakery/,,,Bakery,,North America,USA,Florida,,,,"470 Ansin Blvd Suite M, Hallandale Beach, FL 33009, USA",25.9904269,-80.1645662,ORB,moderate,,https://orbonline.org/category/bakery/,(954) 374-5013,https://chefnessbakery.com/,info@chefnessbakery.com,https://www.facebook.com/chefnesskosher/,https://www.instagram.com/chefnessbakery/,monday,custom,09:00,"a:1:{i:0;s:5:""17:00"";}",custom,09:00,"a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""17:00"";}",closed,,,custom,"a:1:{i:0;s:5:""12:00"";}",31/7/2019,5/8/2021,,,,
9029,"Days Inn by Wyndham Destin, Destin","<h3>2.5-star hotel within walking distance of nearest Chabad.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>2.5 star hotel.</li>
 	<li>10 minutes walk from <a href=""https://kosherwithoutborders.com/listings/chabad-of-emerald-coast-destin-florida/"" target=""_blank"" rel=""noopener noreferrer"">Chabad of Emerald Coast, Destin, Florida</a>.</li>
 	<li>Shabbat hospitality, enjoy an elegant Shabbat dinner on traditional Shabbat delicacies, with international Jewish flavours woven throughout the menu, complemented by a selection of kosher wines.</li>
 	<li>Please make your reservation no later than one week in advance at <a href=""mailto:chabad@chabademeraldcoast.org"" target=""_blank"" rel=""noopener noreferrer"">chabad@chabademeraldcoast.org</a>.</li>
 	<li>Chabad is open to all, and do not charge their guests. However, it is encouraged to contribute towards their activities; your generous help will enable to keep a home open and assist many more visitors in the future.</li>
 	<li>Each Shabbos meal costs us $25 for one adult and $15 for one child.</li>
 	<li>This hotel is located 1.7 miles from Downtown Destin.</li>
 	<li>60 guestrooms, near the beach, outdoor pool, 24-hour front desk, coffee/tea in a common area, air conditioning, daily housekeeping, self-serve laundry, free newspapers in the lobby, free wifi, and free parking.</li>
 	<li>For reservations click <a href=""https://www.hotels.com/ho125395/?q-check-out=2018-06-29&amp;FPQ=3&amp;q-check-in=2018-06-28&amp;WOE=5&amp;WOD=4&amp;q-room-0-children=0&amp;pa=2&amp;tab=description&amp;JHR=2&amp;q-room-0-adults=2&amp;YGF=2&amp;MGT=1&amp;ZSX=0&amp;SYE=3"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>",,,,https://www.wyndhamhotels.com/content/dam/property-images/en-us/di/us/fl/destin/05395/05395_exterior_day_1.jpg?downsize=1800:*   https://www.wyndhamhotels.com/content/dam/property-images/en-us/di/us/fl/destin/05395/05395_social_spaces_seatingareas_1.jpg?downsize=1800:*  https://www.wyndhamhotels.com/content/dam/property-images/en-us/di/us/fl/destin/05395/05395_guest_room_6.jpg?downsize=1800:*   https://scontent-lga3-2.xx.fbcdn.net/v/t31.18172-8/12079877_10152382901764979_1158990440958980854_o.jpg?_nc_cat=110&ccb=1-5&_nc_sid=9267fe&_nc_ohc=cFosq7lTAJAAX-uG0VR&_nc_ht=scontent-lga3-2.xx&oh=df3c736fe4990182553eb6f03c2ecf6b&oe=61D1A83C,,,Hotels/AirBnb,,North America,USA,Florida,,,,"1029 US-98, Destin, FL 32541, EE. UU.",30.3878470,-86.4696791,,moderate,,,+1 850-502-2586,https://www.hotels.com/ho125395/?q-check-out=2018-06-29&FPQ=3&q-check-in=2018-06-28&WOE=5&WOD=4&q-room-0-children=0&pa=2&tab=description&JHR=2&q-room-0-adults=2&YGF=2&MGT=1&ZSX=0&SYE=3,,https://www.facebook.com/DaysInn/,https://www.instagram.com/daysinn/,sunday,open,,,open,,,open,,,open,,,open,,,open,,,open,,25/6/2018,12/8/2021,,,,
20064,HBK Burger,"<h3>Traditional burgerhouse, Modern twist</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Their burgers and steaks are certified Glatt-Kosher under the ORB and one-of-a-kind home-made.</li>
 	<li>Great American Food</li>
 	<li><a href=""https://hbkburger.smartonlineorder.com/"">Order Online</a></li>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/117158201_3008783522721764_477234032556319507_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=9267fe&_nc_ohc=juLWrPEChiAAX-n1IA3&_nc_ht=scontent-lga3-2.xx&oh=4b44b0cdcdbe874190305e4c8c366bdf&oe=61D0AC30   https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/135378283_3146538515612930_2541971102196465511_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=9267fe&_nc_ohc=yfH-NPhhP7cAX_wnYs4&_nc_ht=scontent-lga3-2.xx&oh=99a4e38ea2fa9c4b31fde843f2730589&oe=61D0F151   https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/106419027_2977335472533236_1427362732813157544_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=9267fe&_nc_ohc=RpDP9W-UyvMAX-9JxI4&_nc_oc=AQlHCkxqJdbvvrOIG3nkWBP1pP8JWqQX5x0xa75TsaDm2Imk3JZrmK_Mf1wAT8K5-7M&_nc_ht=scontent-lga3-2.xx&oh=8c3c7aba21bc5e1d3a98a3f25d24c735&oe=61CEB4A7   https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/70411028_2718575898409196_4032848972388237312_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=9267fe&_nc_ohc=rqsTMHC6rZ8AX-wW2CM&_nc_ht=scontent-lga3-2.xx&oh=b6507714ab5f44ec7d8100207e4afa26&oe=61D08739,,,Restaurant,Meat,North America,USA,Florida,,,,"5650 Stirling Rd Ste 6/7, Hollywood, FL 33021, USA",26.0459681,-80.2018465,ORB,moderate,,https://orbonline.org/category/restaurants/,(954) 404-7369,https://www.hbkburgerusa.com/,hbkburgermiami@gmail.com,https://www.facebook.com/hbkburger.miami/,https://www.instagram.com/hbkburger_miami/,monday,custom,11:00,"a:1:{i:0;s:5:""22:30"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""22:30"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""22:30"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""22:30"";}",closed,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""14:31"";}",custom,"a:1:{i:0;s:5:""20:00"";}","a:1:{i:0;s:5:""00:30"";}",custom,"a:1:{i:0;s:5:""11:30"";}",5/11/2019,4/8/2021,,,,
18586,Hollywood Deli,"<h3 class=""_1c03"">Deli in Hollywood, Florida.</h3>
<strong><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">KWB's Highlights:</span></span></strong>
<ul>
 	<li>Open for Breakfast and Lunch.</li>
 	<li>They serve a wide variety of breakfast sandwiches, breads and baked goods. They also serve hot or iced coffee and espresso beverages, tea, juices, smoothies and soft drinks and more...</li>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x88d9a938a8c11b71%3A0x2cb895eab7c8d4f0!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOL2RUdgknIBUKVh1UtlCBXfEsS8EoFaCkIS6g2%3Dw264-h176-k-no!5sHollywood%20Deli%20%206100%20Hollywood%20Blvd%2C%20Hollywood%2C%20FL%2033024%2C%20USA%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipN4PzibOYz0nQLjXjAndEutrYkwvs0xvlSRygLA&hl=en&sa=X&ved=2ahUKEwjitu788cf0AhVojIkEHUhQCEgQoip6BAhBEAM  https://www.google.com/maps/uv?pb=!1s0x88d9a938a8c11b71%3A0x2cb895eab7c8d4f0!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOL2RUdgknIBUKVh1UtlCBXfEsS8EoFaCkIS6g2%3Dw264-h176-k-no!5sHollywood%20Deli%20%206100%20Hollywood%20Blvd%2C%20Hollywood%2C%20FL%2033024%2C%20USA%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipNf5XGzDg8Q9atpojPj2-jnw-wqt8d98dzZLLPq&hl=en&sa=X&ved=2ahUKEwjitu788cf0AhVojIkEHUhQCEgQoip6BAhBEAM,,,Restaurant,"Meat,Dairy (Cholov Stam)",North America,USA,Florida,,,,"6100 Hollywood Blvd, Hollywood, FL 33024, USA",26.0092779,-80.2100833,ORB,moderate,,https://orbonline.org/category/restaurants/,+1 954-986-7570,,deli@dutyfreeamericas.com,https://www.facebook.com/HollywoodFLDeli/?ref=page_internal,,sunday,closed,08:00,"a:1:{i:0;s:5:""16:30"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""14:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""14:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""14:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""14:00"";}",closed,,,closed,,31/7/2019,5/8/2021,,,,
13567,Chabad Lubavitch of Sunny Isles Beach,"<h3>Friendly Chabad House founded in 1994.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Sunny Isles Chabad was founded in 1994 even before Sunny Isles Beach was incorparated or named as a city.</li>
 	<li>At this chabad people tend to develop lasting friendships and truly feel a part of the community.</li>
 	<li>You’ll find services that are spiritually uplifting and meaningful, plus sermons that are relevant, inspirational and topical.</li>
 	<li>You can find them on <a href=""https://www.facebook.com/SunnyChabad/"" target=""_blank"" rel=""noopener noreferrer"">Facebook</a> as well.</li>
 	<li>Check the <a href=""https://www.sunnychabad.org/templates/articlecco_cdo/aid/2427559/jewish/Hotels-Near-Chabad.htm"" target=""_blank"" rel=""noopener noreferrer"">hotels</a> that are located near chabad.</li>
 	<li>Shabbat dinners are by demand only.  If by 12:00 pm on Thursday there are not enough reservations you will be refunded in full and they will immediately notify you by email. Reserve <a href=""https://www.sunnychabad.org/templates/articlecco_cdo/aid/2811383/jewish/Shabbat-Dinner.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>Mikvah available? Check the options <a href=""https://www.sunnychabad.org/templates/articlecco_cdo/aid/2429246/jewish/Mikvah-Info.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>For donations click <a href=""https://www.sunnychabad.org/templates/articlecco_cdo/aid/3796078/jewish/Donate-Online.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>",,,,https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/47447958_2210453252306292_7828862435778887680_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=Hg7fuHcJQ9gAX8VA2-5&_nc_ht=scontent-lga3-2.xx&oh=3f548eefe7d34e5d7a0e9fd4a8e791e0&oe=61D199A3   https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/47500446_2210452418973042_2710647761375592448_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=WLw4dGvmsBMAX9mw_9y&_nc_ht=scontent-lga3-2.xx&oh=eecbdd915ab226383369de59d205ed23&oe=61CF2D50   https://scontent-lga3-2.xx.fbcdn.net/v/t31.18172-8/25311225_1732147993470156_7799158621251043503_o.jpg?_nc_cat=110&ccb=1-5&_nc_sid=730e14&_nc_ohc=Hz5N_Nf57zEAX-NFt6k&_nc_ht=scontent-lga3-2.xx&oh=801ecdad7ffa48de528e492406dfa7b0&oe=61CF1856,,,"Chabad ,Shabbat Meals",,North America,USA,Florida,,,,"17555 Atlantic Boulevard CU1, Sunny Isles Beach, FL 33160",25.9389862,-80.1224131,,none,,,(305) 792-4770,https://www.sunnychabad.org/,,https://www.facebook.com/SunnyChabad/,https://www.instagram.com/chabadofsunnyislesbeach/,tuesday,appointment,,,appointment,,,appointment,,,appointment,,,appointment,,,appointment,,,appointment,,21/10/2018,9/8/2021,,,,
