ID,Title,Content,Content_Tagline,Content_Description,Content_Video,Content_Images,listing_thumbnail,ClosedorQuestionable,Chabad Status,Listing_Type,Meat_Dairy_Parve,Continent,Country,State/Provience,City,_listing_phone,_listing_kosher,_listing_website,_listing_pricing_range,geolocation_lat,geolocation_long,_listing_location,street_address,zip_code,_listing_social__facebook,_listing_kosher_url,_listing_email,_listing_social__instagram,DateCreated,_listing_confirmed,Status,Content_Menu_or_URL
7208,"Chabad of Nicosia, Cyprus","<h3>A new meeting place for the local Jewish population and the Israelis in Nicosia.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>Newest Chabad house in the island's capital, Nicosia.</li>
 	<li>They offer Kosher food, a synagogue, Torah classes, joint Shabbos meals, and an attentive ear for guidance and direction in Jewish culture.</li>
 	<li>For information on hotels nearby, click <a href=""http://www.chabadcyprus.com/templates/articlecco_cdo/aid/3221990/jewish/Contact-Location-details-Hotels-nearby.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>",,,,https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/118153333_3290188501023891_6734923566794533132_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=pYmi7JrIhzwAX9P9icD&_nc_ht=scontent-lga3-2.xx&oh=9765384d9cd2da90e3715d4cb545ae9d&oe=61C21959    https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/116351654_3219808984728510_5328593351500809654_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=ttPyJHSVD8MAX9SPBvB&_nc_ht=scontent-lga3-2.xx&oh=80a1fdb7c73ad0165c76874f3e1ae036&oe=61C0BC86,,,Official,"Chabad ,Jewish Life,Food,Synagogue",,Europe,Cyprus,,,+357 24668753,Rabbi Yaakov,http://www.chabadcyprus.com/templates/articlecco_cdo/aid/3221955/jewish/CHABAD-OF-NICOSIA.htm,moderate,35.1665024,33.3294075,"10 Mystra street,Engomi 2408, Nicosia Cyprus",,,,,,,22/4/2018,,,
13167,Wellington Hebrew Congregation,"<h3>Community Center in Wellington, New Zealand.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
 	<li>Also you can have information about <a href=""https://kosherwithoutborders.com/listings/chabad-lubavitch-of-new-zealand/?preview_id=13169&amp;preview_nonce=97590a30b2&amp;_thumbnail_id=-1&amp;preview=true"" target=""_blank"" rel=""noopener noreferrer"">Chabad-Lubavitch of New Zealand</a></li>
</ul>",,,,,,,Official,"Chabad ,Jewish Life,Food,Synagogue",,Oceania,New Zealand,,,,,http://wjcc.nz/,none,-41.2972872,174.7723140,"80 Webb St, Te Aro, Wellington 6011, New Zealand",,,,,office@wjcc.nz,,30/12/2018,9/7/2019,,
19905,Chabad Lubavitch Varanasi,"<h3>Chabad House seasonal in Varanasi, India.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Chabad house Varanasi is the only place in all Varanasy where you can find Kosher food.</li>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>","Chabad House seasonal in Varanasi, India.","KWB's Highlights:
 	
Chabad house Varanasi is the only place in all Varanasy where you can find Kosher food.
 	Did we miss anything? Let us know in the comments below!
 	Have you been here before? Share your tips with us!
 	Are you the owner? Claim your listing!

",,https://lh5.googleusercontent.com/p/AF1QipPOhBreJqgOnmolRw-MTPEjSnJdYuRBAbSx-sCG=w1080-k-no https://lh5.googleusercontent.com/p/AF1QipMpasM5KM1RZXUP3-Qzmb2Pf92zwElC1aoQPx__=w1080-k-no,,,Official,"Chabad ,Jewish Life,Food,Synagogue",,Asia,India,Uttar Pradesh,Varanasi,91-9670784603,,https://www.chabadindia770.com/129567/Varanasi,none,25.2884186,83.0016217,"13, Ravindrapuri Rd, Anandbagh, Bhelupur, Varanasi, Uttar Pradesh 221005, India","13, Ravindrapuri Rd, Anandbagh, Bhelupur",221005,,,chabad.varanasi@gmail.com,,16/10/2019,9/2/2021,,
19095,Chabad Costa Rica,"<h3>Orthodox synagogue in San Rafael de Escazú, Costa Rica.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Jabad Lubavitch of Costa Rica is a non-profit organization wich offers: Mikvah • Kosher Food [Meat &amp; Chichen] • Shabbat &amp; Yom Tov meals • Tefilin &amp; Mezuza Check • Jail and Hospital Visitations</li>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/55802464_2447495528616763_7905203808723009536_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=0debeb&_nc_ohc=Tp90_aspTLwAX9Atakz&_nc_oc=AQkrjAwWQO_EEa9NeTsJsFfPA0Vhhz5KE2JZTfRUosCmCll3c7e7FKKw4Tdj8zpK21Y&_nc_ht=scontent-iad3-2.xx&oh=a4ba038586141ca129e728d463abee11&oe=61B9DF5E https://scontent-iad3-2.xx.fbcdn.net/v/t1.18169-9/25498532_1817173728315616_5651053337953484215_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=cdbe9c&_nc_ohc=zWQKi4xb3MMAX-dDxUz&_nc_ht=scontent-iad3-2.xx&oh=20526179faa6aad1cd7bca4e27cd3d2b&oe=61BB4CAA https://scontent-iad3-2.xx.fbcdn.net/v/t1.18169-9/23795711_1789402287759427_8575767453868545536_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=0debeb&_nc_ohc=YeIZWYAJDZAAX-EAmit&_nc_ht=scontent-iad3-2.xx&oh=6d94c8957f3d9336af430f1b60e7e731&oe=61B93355,,,Official,"Chabad ,Jewish Life,Food,Synagogue",,Central America,Costa Rica,,,506-4010-1515,,https://www.chabadcostarica.com/,none,9.9342261,-84.1296921,"Escazú Village, San José, San Rafael, Costa Rica",,,https://www.facebook.com/jabad.costarica,,herschspalter@gmail.com,,20/8/2019,22/7/2021,,
11185,Chabad of Amsterdam,"<h3>Nice and friendly Chabad House in the heart of Amsterdam.</h3>
<strong>KWB's Highlights: </strong>
<ul>
 	<li>Great and friendly Chabad House located in the heart of the Albert Cuyp Market.</li>
 	<li>They have a synagogue, coffee-corner, internet-corner and helpful information for tourists, including all about their Shabbat meals.</li>
 	<li>In Chabad Amsterdam they do their best to give every Jew the opportunity to experience Shabbat, home away from home!</li>
 	<li>To register for Shabbat <a href=""http://www.chabadamsterdamcenter.com/templates/articlecco_cdo/aid/1513519/jewish/Shabbat-meals.htm"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>
 	<li>The Rabbinate of Amsterdam made an Eruv in almost the entire city of Amsterdam. Please click here for a <a href=""http://www.ras-club.nl/eroev-en-kosjere-restaurants-in-amsterdam/"" target=""_blank"" rel=""noopener noreferrer"">map of the Eruv</a>.</li>
 	<li>For donations <a href=""https://www.chabadamsterdamcenter.com/templates/articlecco_cdo/aid/1402681/jewish/Donate.htm/lang/en"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>
 	<li>Women's and men's mikvah on premises.</li>
 	<li>Click <a href=""http://www.chabadamsterdamcenter.com/templates/articlecco_cdo/aid/1783216/jewish/Hotels-near-us.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a> to see hotels nearby the Chabad.</li>
</ul>",,,,https://scontent-hou1-1.xx.fbcdn.net/v/t1.6435-9/74462010_2637825043007446_2564494761641639936_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=0debeb&_nc_ohc=05v2rRRkPigAX9CET0E&_nc_ht=scontent-hou1-1.xx&oh=34d7c2fd661fed44c4595bee12c826f9&oe=61BAD64A   https://scontent-hou1-1.xx.fbcdn.net/v/t1.6435-9/89345174_2939006356222645_4585483385027166208_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=a26aad&_nc_ohc=4Sc3q9pvDw0AX9si5rw&_nc_oc=AQliprw6BtLWL_x3TJD9WtK_ujcJntITeLVZo8aidiMReo2iUDJaQKZn_8s3qaC05Y4&_nc_ht=scontent-hou1-1.xx&oh=9c2cdc5b3cff9fa69d9ed55cde9dcbd3&oe=61BAACC4  https://scontent-hou1-1.xx.fbcdn.net/v/t1.6435-9/116287071_3318474958275781_4482390461342111448_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=U5kFo66e2u0AX8K0Z-1&_nc_ht=scontent-hou1-1.xx&oh=8ce7855746d33f5da889f742f1de7e54&oe=61BDF538,,,Official,"Chabad ,Jewish Life,Food,Synagogue",,Europe,Netherlands,,,+31 20 421 2770,,http://www.chabadamsterdamcenter.com/,moderate,52.3557720,4.8939720,"Albert Cuypstraat 165-167, 1073 BC Amsterdam",,,,,,,31/7/2018,,,
10840,Chabad of Antwerp,"<h3>""Discover the diamond in you"" in this Chabad House.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This Chabad House has 43,000 square feet of floor space, a library with multimedia room and a synagogue that can accommodate 250 worshipers, according to Rabbi Shabtai Slavaticki, head of the Chabad operations in Antwerp.</li>
 	<li>Their motto is ""discover the diamond in you.""</li>
 	<li>For donations <a href=""https://www.chabadantwerp.org/templates/articlecco_cdo/aid/3737073/jewish/Donate-form.htm"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>
 	<li>They have helpful information for tourists. Check the hotels in <a href=""https://kosherwithoutborders.com/listings/romi-goldmuntz-synagoge/"" target=""_blank"" rel=""noopener noreferrer"">Artwerp</a>.</li>
 	<li>You can check their <a href=""https://www.facebook.com/chabad.antwerp/"" target=""_blank"" rel=""noopener noreferrer"">Facebook page</a> for further details.</li>
</ul>",,,,https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-6/243033345_1819690108210509_940745202913786838_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=0debeb&_nc_ohc=gwreY_55XpQAX_g0zZi&_nc_ht=scontent-lax3-2.xx&oh=b3c0cf697f80cfc95d20b46d581c5c7d&oe=619CB19B  https://scontent-lax3-2.xx.fbcdn.net/v/t1.6435-9/132012090_1607552579424264_6419068004104015586_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=0debeb&_nc_ohc=BRiqrx6Q8g4AX_l3KvY&_nc_ht=scontent-lax3-2.xx&oh=f73c5dbdd91acd321570821ab402f397&oe=61BEC1F6  https://scontent-lax3-1.xx.fbcdn.net/v/t1.6435-9/120194346_1531357393710450_6000325016313919_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=0debeb&_nc_ohc=B53oscRi52AAX9qKD1f&_nc_ht=scontent-lax3-1.xx&oh=f4f9758785f53e07c823de5e7ce362e1&oe=61BDA192,,,Official,"Chabad ,Jewish Life,Food,Synagogue",,Europe,Belgium,,,32 3 80 80 770,,http://www.chabadantwerp.org/,moderate,51.2087776,4.4218833,"Belgiëlei 22 Antwerp, 2018 Belgium",,,,,,,6/8/2018,,,
10982,Chabad Budapest,"<h3>Welcoming Chabad House offering Shabbat meals for tourists.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Great Chabad House happy to host tourists for Shabbat meals.</li>
 	<li>You should register in the Chabad House, until Friday at 13:00. Participation fee: Friday night dinner is 20 euros per person, the Saturday meal is 15 euros per person and Seudah Shlishit 5 Euro per person.</li>
 	<li style=""text-align: left;""><strong>Schedule on Fridays:</strong>
<ul>
 	<li style=""text-align: left;"">Winter: Mincha – 13:00, Kabbalat Shabbat – 18:00.</li>
 	<li style=""text-align: left;"">Summer: Mincha and Kabbalat Shabbat – 19:30.</li>
 	<li style=""text-align: left;"">Kiddush and Shabbat meal immediately after services.</li>
</ul>
</li>
 	<li><strong>Schedule on Shabbat:</strong>
<ul>
 	<li style=""text-align: left;"">Chassidut studies – 9:00.</li>
 	<li style=""text-align: left;"">Shacharit – 10:00.</li>
 	<li style=""text-align: left;"">Kiddush and Shabbat meal immediately after services.</li>
</ul>
</li>
 	<li style=""text-align: left;"">Mincha and Seuda Shlishit: In winter is fifteen minutes before candle-lighting time, in summer is at 19:30.</li>
 	<li style=""text-align: left;"">Check their <a href=""http://www.chabadhungary.com/media/pdf/354/ndbB3545891.pdf"" target=""_blank"" rel=""noopener noreferrer"">list of Kosher products</a> that can be bought in any store in Hungary.</li>
 	<li style=""text-align: left;"">Hotels and lodgings nearby <a href=""http://www.chabadhungary.com/templates/articlecco_cdo/aid/1452818"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>
 	<li style=""text-align: left;"">Beautiful women's mikveh available. For entry contact the attendant Rebbetzin Bat Sheva Oberlander, by calling +36-2-961-5419. Men's mikveh open only in the mornings. Address: 1075 Budapest, Kazinczy u. 16.<b></b></li>
 	<li style=""text-align: left;"">Donations <a href=""https://www.chabadhungary.com/templates/articlecco_cdo/aid/1004341/lang/he"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x4741dd4696f39ae9%3A0xf36d50b5b35d545!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOdZqNDYZzpmrD56idvycxNwj_4vKxgZ8d3TBJU%3Dw213-h160-k-no!5sChabad%20Budapest%20%20Karoly%20Krt%2020%20Budapest%2C%201052%20Hungary%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipOdZqNDYZzpmrD56idvycxNwj_4vKxgZ8d3TBJU&hl=en&sa=X&ved=2ahUKEwjMi_OW46L0AhX0kWoFHZ3dBuIQoip6BAhUEAM,,,Official,"Chabad ,Jewish Life,Food,Synagogue",,Europe,Hungary,,,(361) 268-0183,,http://www.chabadhungary.com/templates/articlecco_cdo/aid/2678603,moderate,47.4956710,19.0582290,"Karoly Krt 20 Budapest, 1052 Hungary",,,,,,,2/8/2018,,,
13169,Chabad-Lubavitch of New Zealand,"<h3>Chabad being rebuilt after earthquake.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>The New Zealand Chabad Headquarters was unfortunately, severly damaged by the February earthquake and is still in the cordoned off ""Red Zone"" in the city.</li>
 	<li>They are re-establishing a Chabad House in the South Island.</li>
 	<li>You can donate to help rebuild <a href=""https://www.chabadnz.org/templates/articlecco_cdo/aid/3154766/jewish/Donate-form.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>The Chabad Shluchim are now on the North Island where there are two communities and shuls.</li>
</ul>
<strong>Shabbat meals</strong>
<ul>
 	<li>NOTE: Shabbat meals are currently available <strong>ONLY IN AUCKLAND.</strong></li>
 	<li>For reservations please call 0220573241 or 0221097235.</li>
 	<li>If you need any help contact them by <a href=""mailto:Rabbi@ChabadNZ.org"" target=""_blank"" rel=""noopener noreferrer"">email</a> or telephone.</li>
</ul>
<strong>More details</strong>
<ul>
 	<li>At present there are only two Mikvehs in the entire country. Both of them are in the North Island:
<ul>
 	<li>Auckland Mikveh, telephone: +64-(0)9-373-2908, email: <a href=""mailto:office@ahc.org.nz"" target=""_blank"" rel=""noopener noreferrer"">office@ahc.org.nz</a>.</li>
 	<li>Wellington Mikveh, telephone: +64-(0)4-3846923, email: <a href=""mailto:office@beth-el.org.nz"" target=""_blank"" rel=""noopener noreferrer"">office@beth-el.org.nz</a>.</li>
</ul>
</li>
</ul>",,,,https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-6/178935110_4091131667648624_4061044608854168224_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=730e14&_nc_ohc=7vCRE_TAGe8AX8Q-YsE&_nc_ht=scontent-dfw5-2.xx&oh=92f17efb7aaf673b55c74e24165155ad&oe=619B29DF   https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-6/171802160_4079829295445528_2145748103523233702_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=730e14&_nc_ohc=U565aLDpRRoAX_ZUKRr&_nc_ht=scontent-dfw5-2.xx&oh=e4c6c494a23c6d76a71582a7acc3e338&oe=619B0515,,,Official,"Chabad ,Jewish Life,Food,Synagogue",,Oceania,New Zealand,,,'+64 (0)22 350 6622,,https://www.chabadnz.org/,none,-36.8767037,174.8251298,"788 Remuera Rd, Remuera, Auckland 1050, New Zealand",,,https://www.facebook.com/ChabadANZ/,,office@chabad.nz,,2/11/2018,9/7/2019,,
23162,Chabad of Santa Lucia,"<div class=""_4bl9"">
<h2 class=""_3-8w""><strong>Chabad Jewish Center of St. Lucia.</strong></h2>
<h2 class=""_3-8w""><strong>Serving the Jewish community and visitors to the Caribbean island of St. Lucia.</strong></h2>
&nbsp;

<strong><span style=""color: inherit; font-family: inherit; font-size: inherit;"">KWB's Highlights: </span></strong>

In the summer of 2018, Rabbi Avromy &amp; Sternie Super together with their two children, established the first Jewish center in S. Lucia, to service the spiritual and physical needs of the local Jewish community, as well as the visitors to the island. Their goal is to strengthen Jewish awareness and pride for the Jewish residents, and the thousands of visitors to S. Lucia, regardless of background or affiliation.

</div>
<div class=""_4bl9"">
<div class=""master-content-wrapper g960""><header class=""article-header cf "">
<ul>
 	<li><strong><a href=""https://www.chabadsl.com/templates/articlecco_cdo/aid/4249887/jewish/Kosher-Takeout.htm"">Kosher Takeout available! </a></strong></li>
 	<li>Weekly BBQ on Monday. Check the following <a href=""https://www.chabadsl.com/templates/articlecco_cdo/aid/4441870/jewish/Weekly-BBQ.htm"">link. </a></li>
 	<li>They will deliver to any hotel of your choice. During checkout they have listed many hotels on the island, if your hotel is not listed, please contact them via email.</li>
 	<li>To ensure your order will be processed on time, please send them your selection at least 5 days in advance. A 30% fee will apply to cancellations under 5 days prior</li>
 	<li><strong>Friday night at 6:30 | Shabbat Morning at 10:00</strong></li>
 	<li>Dine on traditional Shabbat delicacies, with flavors of the Caribbean woven throughout the menu, complemented by a selection of Kosher wines and Caribbean rum. Sing beautiful Shabbat melodies that will warm your Jewish heart… and save room for a L’chaim or two!</li>
</ul>
</header></div>
</div>",,,,,,,Official,"Chabad ,Jewish Life,Food,Synagogue",,Central America,St. Lucia,,,(758) 721-9340,,https://www.chabadsl.com/,none,14.0843578,-60.9452794,"Gros Islet, St Lucia",,,https://www.facebook.com/ChabadSL/,,rabbi@chabadsl.com,https://www.instagram.com/chabadsl,28/7/2020,19/7/2021,,
10751,Chabad Brussels,"<h3>Nice Chabad that will do its best to assist you with your upcoming visit.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This Chabad is full of friendly Jews that will do their best to provide helpful information to travellers.</li>
 	<li>For donations <a href=""http://www.chabadbrussels.com/donate.html"" target=""_blank"" rel=""noopener noreferrer"">click here</a> as they are not funded by any central organization or agency.</li>
 	<li>You can spend Chabad with them, for more information <a href=""http://www.chabadbrussels.com/join-us-for-shabbat.html"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>
 	<li>Mikveh for women and men on premises.</li>
</ul>",,,,http://www.chabadbrussels.com/uploads/1/2/3/1/12312108/dscf1884_orig.jpg    http://www.chabadbrussels.com/uploads/1/2/3/1/12312108/dsc-6926_orig.jpg   http://www.chabadbrussels.com/uploads/1/2/3/1/12312108/dsc-6978_orig.jpg,,,Official,"Chabad ,Jewish Life,Food,Synagogue",,Europe,Belgium,,,+32 2 534 18 50,,http://www.chabadbrussels.com/,moderate,50.8280868,4.3337567,"Avenue du Roi 87, 1190 Forest, Belgium",,,,,,,7/8/2018,,,
20250,Chabad Santiago,"<strong>KWB’s Highlights:</strong>
<ul>
 	<li>The heart of Jewish life in Santiago.</li>
 	<li>Their building looks like 770!</li>
 	<li>They have an amazing sit-down Kiddush Shabbat day.</li>
 	<li>They offer some catering services.</li>
 	<li>Men's Mikvah</li>
 	<li>Women's Mikvah.</li>
 	<li>Daily Minyanim.</li>
 	<li>Beautiful wedding hall.</li>
</ul>",,,,,,,Official,"Chabad ,Jewish Life,Food,Synagogue",,South America,Chile,,,56 2 2216 2770,,https://www.jabadchile.com/,none,-33.3574029,-70.5204769,"Los Cactus 1575, Lo Barnechea, Región Metropolitana, Chile",,,,,,,12/11/2019,15/2/2021,,
5279,"Bangkok-Beth Elisheva, Even Chen, Ohr Menachem Chabad House","<h3>Well organised Chabad and restaurant in Bangkok.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li> Chabad House, located in downtown Bangkok.</li>
 	<li>They offer restaurant services, and we found this information on their site:</li>
</ul>
For a city with such a small permanent Jewish community, we are blessed with a very fine kosher restaurant. The kosher restaurant located at the Chabad House is the only Kosher restaurant in Bangkok. Managed by Yossi Goldberg, this restaurant boasts a menu containing the full range of kosher food – vegetarian, fish, chicken and meat. It is from this restaurant that all kosher food in Bangkok is catered.

For a small additional fee, the restaurant will deliver food to your hotel.Keeping with Chabad of Thailand's policy of providing kosher food in Thailand at the same price as equivalent non-kosher food, meals at the restaurant are inexpensive. This enables travellers of all budgets to eat kosher food and take advantage of the Chabad House's catering services. To participate in the defrayal of these costs, <a href=""http://www.jewishthailand.com/Article.asp?AID=272554"" target=""_blank"" rel=""noopener noreferrer""> donate here</a><span style=""font-family: Tahoma;"">.</span>

Please refer to <a href=""http://www.kosherthailand.com/"" target=""_blank"" rel=""noopener noreferrer"">www.KosherThailand.com</a> for more details regarding menus and kosher food and bakery items available.
<ul>
 	<li>Shabbat dinners are very popular with Israeli backpackers staying on Khao San Rd., with anywhere from 150 and 200 of them turning up for candle lighting every week.</li>
 	<li>With the exception of Shabbat meals at the Even Chen Synagogue, there is no charge for Shabbat meals. If you would like to make a donation to Chabad Thailand, in order to help them to continue to provide these services for free, your donation is welcome <a href=""http://www.jewishthailand.com/Article.asp?AID=1853371"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li style=""list-style-type: none;""></li>
 	<li>Great location. Near to major hotels and 20 minutes walking distance from the city's main attractions.</li>
 	<li>There is a women's Mikvah on premises.</li>
 	<li>Weekly classes and holiday programmes.</li>
 	<li><a href=""http://jewishthailand.com/media/pdf/626/INfg6268657.pdf"" target=""_blank"" rel=""noopener noreferrer"">Kosher information.</a></li>
 	<li><a href=""http://www.jewishthailand.com/templates/articlecco_cdo/aid/913059"" target=""_blank"" rel=""noopener noreferrer"">Tourist info about accommodations, Shabbat reservations and places to go.</a></li>
 	<li><a href=""http://www.jewishthailand.com/centers/email.asp?MID=446&amp;AID=%20121066&amp;id=9865&amp;referer=www.jewishthailand.com/tools/feedback.asp%3F"" target=""_blank"" rel=""noopener noreferrer"">Enquiries</a>.</li>
</ul>",,,,,,,,"Chabad ,Food,Mikvah(Women's),Restaurant,Jewish Life,Synagogue",,Asia,Thailand,,,(084) 728-8494,,http://www.jewishthailand.com,none,13.7613850,100.4959347,"96 Ram Buttri Road, Kaosarn Road, Bangalampoo, Bangkok 10200, Tailandia",,,,,rabbi@jewishthailand.com,,2/4/2018,12/2/2021,,
5269,Chabad Lubawitsch Berlin,"<h3>Warm and friendly Chabad House with restaurant in Berlin.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Well organised Chabad House.</li>
 	<li>Inside the Chabad there is Milo Restaurant, and we found this information on their website:
<ul>
 	<li>Milo welcomes you on its website. We are a kosher restaurant in Berlin - at this time the only meaty kosher restaurant in Berlin - with Kashruth certificate from Chabad Lubawitsch Berlin, Rabbiner Yehuda Teichtal.</li>
 	<li>We have a wealth of experience in catering for big and small events, and our experiences keep growing!</li>
 	<li>All our food and all our baking goods are freshly made in our kitchen.</li>
 	<li>Our catering service in our festive hall and at your place promises to add a culinary highlight to your event. .</li>
 	<li>Shabbat morning services followed by lunch.</li>
</ul>
</li>
 	<li>Great location. Near to major hotels and 20 minutes walking distance from the city's main attractions.</li>
 	<li>There is a women's Mikvah on premises.</li>
 	<li><a href=""http://www.chabadberlin.de/templates/articlecco_cdo/aid/2998561"" target=""_blank"" rel=""noopener noreferrer"">Kosher food in Berlin</a>.</li>
 	<li>Weekly classes and holiday programmes.</li>
 	<li><a href=""http://www.miloinberlin.de/menu-speisekarte"" target=""_blank"" rel=""noopener noreferrer"">Restaurant Menu.</a></li>
 	<li><a href=""http://www.chabadberlin.de/templates/articlecco_cdo/aid/282137"" target=""_blank"" rel=""noopener noreferrer"">Synagogue</a>.</li>
 	<li><a href=""http://www.chabadberlin.de/templates/articlecco_cdo/aid/260868"" target=""_blank"" rel=""noopener noreferrer"">Tourist info</a>.</li>
 	<li><a href=""http://www.jewishthailand.com/templates/articlecco_cdo/aid/302405/jewish/Contact-Information.htm"" target=""_blank"" rel=""noopener noreferrer"">Enquiries</a>.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x47a8511e0bed5279%3A0x68b3661d2a531689!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMM1_ZZFZtxM__vB39EHT4MrHsH60ao9xJF9wHH%3Dw120-h160-k-no!5sChabad%20Lubawitsch%20Berlin%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipMM1_ZZFZtxM__vB39EHT4MrHsH60ao9xJF9wHH&hl=en&sa=X&ved=2ahUKEwifgJfiyqz0AhWeqXIEHTGlAD8Qoip6BAg_EAM   https://www.google.com/maps/uv?pb=!1s0x47a8511e0bed5279%3A0x68b3661d2a531689!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMM1_ZZFZtxM__vB39EHT4MrHsH60ao9xJF9wHH%3Dw120-h160-k-no!5sChabad%20Lubawitsch%20Berlin%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipPC_9RCOufGHCcTvvOAz54TsAxJ_u9GOi6TzpGn&hl=en&sa=X&ved=2ahUKEwifgJfiyqz0AhWeqXIEHTGlAD8Qoip6BAg_EAM,,,,"Chabad ,Restaurant",,Europe,Germany,,,+49 30 55570669,,http://www.chabadberlin.de,moderate,52.4939537,13.3076296,"Münstersche Str. 6, 10709 Berlin, Alemania",,,,,,,3/4/2018,,,
5273,Chabad Thailand Kosher Online Store,"<h3>The Kosher place in Thailand.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>The Kosher Online Store is a site where you will find all information concerning kosher food in Thailand.</li>
 	<li>They have all menus listed from the different restaurants of the different cities and they have all the information you need to contact them, just click <a href=""http://www.kosherthailand.com/kosher-restaurants-and-catering/restaurants-menus.html"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li>They offer delivery service and they have a very nice variety of products to offer. Click <a href=""http://www.kosherthailand.com/ordering-and-delivery.html"" target=""_blank"" rel=""noopener noreferrer"">here</a> for more information.</li>
 	<li>If you are planning a trip to Thailand you must have this information with you.</li>
 	<li>The pictures added are the facade of each Chabad restaurant in Bangkok, Chiang Mai, Koh Samui, and Phuket.</li>
 	<li>You can contact them directly <a href=""http://www.kosherthailand.com/contact-us.html"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>",,,,,,,,"Chabad ,Supermarket",,Asia,Thailand,,,02.629.2754,,http://www.kosherthailand.com/,moderate,13.7613850,100.4959347,"96 Ram Buttri Road, Kaosarn Road, Bangalampoo, Khwaeng Talat Yot, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Tailandia",,,,,,,3/4/2018,12/2/2021,,
